h3_index,hazard_baseline,hazard_enhanced,vulnerability,risk_baseline,risk_enhanced,risk_category,burned
89283077033ffff,0.9628246426534539,0.9637709527026157,0.20759656148405708,0.19987908512697303,0.20007553583927684,Moderate,0
89283077037ffff,0.9483316828387485,0.9697554810280232,0.21214108135847204,0.20118010868391165,0.20572497639859005,High,0
8928307703bffff,0.9463880149285289,0.9625471691584141,0.21802673082645324,0.20633788498820377,0.2098610125578661,High,0
89283077043ffff,0.8759071323094602,0.97267971609064,0.1432939389897893,0.12551218317787308,0.13937910789409774,Low,0
89283077047ffff,0.9561290773512544,0.9753094093673647,0.21509110504025225,0.20565485980859813,0.2097803786169822,High,0
8928307704bffff,0.9593262191546948,0.9726853402070764,0.2167295734539561,0.20791436228059343,0.21080967888799584,Very High,0
8928307704fffff,0.9600744350850197,0.9709608188358896,0.21510786365847062,0.20651956068425162,0.20886130743586753,High,0
89283077053ffff,0.9468052151370789,0.968489582312762,0.14317266072224336,0.13555662183687164,0.13866123038149225,Low,0
89283077057ffff,0.953673829955799,0.9733977658022582,0.2122063980074621,0.20237568832890102,0.2065612337094084,High,0
8928307705bffff,0.9672327784967466,0.972277354054056,0.14477559614477997,0.1400317021176384,0.14076203355124525,Low,0
89283077063ffff,0.8855098164169184,0.9661935026635681,0.21654057029096851,0.19174880064517033,0.20922009207819744,High,0
89283077067ffff,0.9499844025010119,0.9701349175903566,0.21358125511501297,0.20289886102585178,0.20720263332984803,High,0
8928307706bffff,0.9548918392098229,0.9716365937763604,0.21207946647833237,0.20251295180413278,0.20606417041891467,High,0
8928307706fffff,0.9440717049447098,0.9685445393070942,0.21803803906637137,0.20584354328419047,0.21117955209896086,Very High,0
89283077073ffff,0.9491482712637845,0.9671971322295703,0.2106132792315648,0.1999032298878365,0.2037045596822352,Moderate,0
89283077077ffff,0.9635176380023035,0.9686425534955734,0.20912335182457215,0.20149403800113647,0.20256577750690674,Moderate,0
8928307707bffff,0.8527898076412623,0.9700676637943858,0.21806037599135436,0.18595966609584844,0.2115333195040585,Very High,0
89283077083ffff,0.9566643716406852,0.9736880170949198,0.21506901241234727,0.20574886161884093,0.2094101202343411,High,0
89283077087ffff,0.9455505522429936,0.9614566348599348,0.2150503113200195,0.20334094062867214,0.2067615486473273,High,0
8928307708bffff,0.9527050468844279,0.9658330463025419,0.213556135187626,0.20345600778638445,0.20625957260486227,High,0
8928307708fffff,0.8903311799505018,0.9723273449851957,0.21655824879332336,0.19280856117617393,0.21056550708385555,Very High,0
89283077093ffff,0.8384293150515608,0.9664120622349626,0.21059430773272642,0.17656844118610743,0.20352087923092846,Moderate,0
89283077097ffff,0.9415307758182381,0.9669979100106824,0.21063180804461845,0.1983163296402478,0.20368051816091728,Moderate,0
8928307709bffff,0.9491528026886392,0.9654301679121331,0.21804152256441034,0.20695472224450825,0.21050386374117583,Very High,0
892830770a3ffff,0.9571848061683781,0.9684978556285329,0.2166069820542012,0.20733291213226793,0.20978339763366197,High,0
892830770a7ffff,0.8614762317409288,0.9711130086884576,0.21060172135561706,0.18142837731159006,0.20451807126062146,High,0
892830770abffff,0.9527365603828403,0.9731615451705923,0.21358909919422375,0.203494143701574,0.2078566978034457,High,0
892830770afffff,0.9526199629944396,0.9670488573131011,0.2195494047000522,0.20914714578081497,0.21231500093895705,Very High,0
892830770b3ffff,0.9560073716769735,0.9716499599341947,0.2076272715889267,0.19849320220019095,0.20174103012062677,Moderate,0
892830770b7ffff,0.884394471289616,0.9702092994869934,0.21207289108098687,0.1875560923824297,0.20575509109586573,High,0
892830770bbffff,0.947259830635454,0.968920586333014,0.21803399843930354,0.20653484843438552,0.21125762960834146,Very High,0
892830770c3ffff,0.9483309242706611,0.9718765769371597,0.21370884179989452,0.20266670346890647,0.20769861762968647,High,0
892830770c7ffff,0.8957603381350461,0.9684837846190459,0.21508920428311062,0.19266837835783718,0.2083104065948061,High,0
892830770cbffff,0.89031945326806,0.9769273470988872,0.14624362045664963,0.13020354020890595,0.14286939216285127,Low,0
892830770cfffff,0.9644819204324533,0.9751280547154733,0.213694132107215,0.2061041269199131,0.20837914334581992,High,0
892830770d3ffff,0.9484926970004066,0.9708363329924926,0.21368845124980262,0.2026819354437652,0.2074565124142034,High,0
892830770d7ffff,0.955986190605427,0.9697483899058016,0.2120905997292339,0.2027556844983707,0.2056745176015804,High,0
892830770dbffff,0.965180100238791,0.9799100203838754,0.14471532469317508,0.1396763515934479,0.14180799676994835,Low,0
89283077103ffff,0.865051857741155,0.9710642851782598,0.2181597839310213,0.18871952637393896,0.21184717463762082,Very High,0
89283077107ffff,0.9591300548827955,0.9684277648494843,0.216649375160615,0.207794927088124,0.20980927014283177,High,0
8928307710bffff,0.9669444698529469,0.9754218298717475,0.2141614839801531,0.20708226259010953,0.2088977865919699,High,0
8928307710fffff,0.9383442215120836,0.966650898429987,0.21363192607131193,0.2004602833595122,0.20650749327016224,High,0
89283077113ffff,0.9626614895034014,0.9698334823240531,0.21519627035095723,0.20716116215162914,0.20870454825761722,High,0
89283077117ffff,0.9433041649217115,0.9678450314408256,0.20770487682114913,0.19592887537994105,0.20102613303737787,Moderate,0
8928307711bffff,0.8398151763320679,0.9732014473171148,0.21427067718705706,0.17994776654463993,0.2085285331560622,High,0
89283077123ffff,0.8108870066550629,0.9722384913249882,0.2168159527510018,0.1758132389213254,0.21079681479782392,Very High,0
89283077127ffff,0.9620966440074606,0.9634450174360032,0.2151051541393067,0.2069519469061345,0.2072419889803185,High,0
8928307712bffff,0.9456940067998791,0.9688689928256792,0.21214711984608825,0.20062625979830134,0.20554276633614818,High,0
8928307712fffff,0.9561615604320622,0.9632761176459572,0.21657870954568992,0.20708423687556923,0.2086250984959436,High,0
89283077133ffff,0.9527351520744491,0.9714626809055121,0.20953182552357413,0.19962833565463933,0.20355234895815735,Moderate,0
89283077137ffff,0.9464690928966619,0.9642077241569671,0.21069962606133552,0.1994206839519381,0.20315820692532433,Moderate,0
8928307713bffff,0.943773018006758,0.9684985919777964,0.22958706051864214,0.21667807300097908,0.22235474484862605,Very High,0
89283077143ffff,0.9536699741201354,0.9637988740493081,0.2165604733748599,0.2065272210388469,0.20872074040227512,High,0
89283077147ffff,0.9548551517500872,0.9673462170722213,0.21221833419723468,0.20263776970405123,0.20528860277906338,High,0
8928307714bffff,0.9533348853910181,0.9735362353104676,0.21505732272050082,0.20502164810824783,0.20936609633726466,High,0
8928307714fffff,0.9547944554395769,0.9635386920509761,0.2165456779160046,0.20675661262360562,0.208650139268479,High,0
89283077153ffff,0.9555203750171609,0.9665632888241138,0.21212710873794005,0.20269177449258255,0.20503427587049375,High,0
89283077157ffff,0.901234472063975,0.9692975608943033,0.2123014866252364,0.191333418217092,0.2057833131600762,High,0
8928307715bffff,0.8728832935912362,0.9674595750968255,0.21506631470532805,0.18772779312051607,0.20806796544245681,High,0
89283077163ffff,0.9604728648692664,0.9730942087444298,0.21724069677942298,0.20865379440192802,0.2113956639396612,Very High,0
89283077167ffff,0.9530800003716462,0.974251411776582,0.21696040911005038,0.20678062679523931,0.2113739848750914,Very High,0
8928307716bffff,0.9543010038252493,0.9680172837529324,0.21379059824773022,0.20402058251620953,0.20695299420768223,High,0
8928307716fffff,0.9549859373091222,0.9688870791098407,0.21397720798495912,0.20434522453030515,0.20731975204062592,High,0
89283077173ffff,0.8555010568880937,0.9762809000761564,0.21538511324518927,0.18426219201922117,0.21027637222201825,Very High,0
89283077177ffff,0.8537925463587401,0.9698366645387868,0.2091853324904704,0.17860087768793842,0.2028756051329949,Moderate,0
8928307717bffff,0.8936951470357538,0.9667871321371062,0.21521577408510545,0.19233729286540188,0.20806784101840645,High,0
89283077183ffff,0.9362446191290823,0.9740641549422542,0.21813360626221634,0.20422641511422193,0.21247612684831216,Very High,0
89283077187ffff,0.8499037260320957,0.9664999962926819,0.2151263822171044,0.1828367138141218,0.20791964761528947,High,0
8928307718bffff,0.8715374743977248,0.9711729568615973,0.21370876887275447,0.18625520068000753,0.20754817697340466,High,0
8928307718fffff,0.946817013717885,0.9701502471466638,0.213712170898596,0.20234631944537496,0.20733291541552296,High,0
89283077193ffff,0.96197607127201,0.9542877945048753,0.21519458738752972,0.20701204373405707,0.2053575681874324,High,0
89283077197ffff,0.7892786004458847,0.9481730276688558,0.20771671001046327,0.16394635416628214,0.19695138182803468,Moderate,0
8928307719bffff,0.9387963854264683,0.9766295544074445,0.21372898573091342,0.20064799926504673,0.20873404409833704,High,0
892830771a3ffff,0.9605269595261353,0.9714303840140333,0.21658957745998275,0.20804012830268762,0.21040169640538825,Very High,0
892830771a7ffff,0.8014070695476219,0.9689398179747494,0.21509894351291076,0.17238181398347124,0.20841793117396065,High,0
892830771abffff,0.8253121598498199,0.9691694763706422,0.21368826614443198,0.1763595244662243,0.20710014500574958,High,0
892830771afffff,0.9499484444309915,0.9681408030417912,0.21664519825892997,0.20580176907951428,0.20974305621754852,High,0
892830771b3ffff,0.9652227854545048,0.9736856115090456,0.2106119915349703,0.20328749311950461,0.2050698657688655,High,0
892830771b7ffff,0.9568573950731247,0.9768651901796639,0.2106083369666767,0.20152214469061713,0.20573595314437537,High,0
892830771bbffff,0.8361063211219975,0.973515900364181,0.2196413660735787,0.1836435345539898,0.21382436225033866,Very High,0
892830771c3ffff,0.944192261803491,0.9634505762986668,0.21663089243691824,0.2045412123065226,0.20871315816244337,High,0
892830771c7ffff,0.9497178847477848,0.9730106334665,0.21238339994591976,0.20170431335218172,0.2066513065191484,High,0
892830771cbffff,0.8482100996494604,0.9629786723624508,0.21509419885947922,0.18244507184861972,0.2071311260505663,High,0
892830771cfffff,0.9582314411511824,0.9698381171801252,0.21682910298269464,0.20777246383462564,0.21028912898659205,Very High,0
892830771d3ffff,0.9535793500263267,0.9733065458166346,0.21211381877890384,0.20226735744278918,0.2064517682756705,High,0
892830771d7ffff,0.8667910666234746,0.9693127006555156,0.21218095219120392,0.18391655386699812,0.2056696917961147,High,0
892830771dbffff,0.8811681403381073,0.9717208710511428,0.21508856498296341,0.18952919081403002,0.20900604771838555,High,0
89283077203ffff,0.9556106424531341,0.9746269337096306,0.1432168431511029,0.13685953949373517,0.13958299269593252,Low,0
89283077207ffff,0.957603643478051,0.9775376860457369,0.21063668440557776,0.20170645643691765,0.20590529707017463,High,0
8928307720bffff,0.9618225582287974,0.9735975681637588,0.14771597019396016,0.14207655234320354,0.14381590935978988,Low,0
8928307720fffff,0.823994993706817,0.967185706265149,0.21805156332840087,0.17967339655254727,0.21089635527999925,Very High,0
89283077213ffff,0.8909009717407408,0.9643359946799691,0.14012703491077208,0.12483931156915555,0.13512954359223414,Low,0
89283077217ffff,0.962882626698562,0.9775999387349665,0.1418132812693956,0.1365495447694176,0.13863665508076572,Low,0
8928307721bffff,0.9664753972192257,0.9650531432783066,0.1475751634595727,0.14262776472428268,0.14241787536647052,Low,0
89283077223ffff,0.9500841329350043,0.9744723058936322,0.21355922253586407,0.20289922877326003,0.2081075480293748,High,0
89283077227ffff,0.9592071477237754,0.9761219953221901,0.2150470433994991,0.20627466112566445,0.20991214909125666,High,0
8928307722bffff,0.9573566224109615,0.9675341343949551,0.2150452274445015,0.20587497261186496,0.208063597991282,High,0
8928307722fffff,0.9649451242955208,0.9663806585689197,0.2150482694716121,0.20750977911482138,0.207818488276083,High,0
89283077233ffff,0.8939194134051371,0.9746495679606396,0.21358903894403247,0.1909313884026165,0.20817446452792948,High,0
89283077237ffff,0.8614964932577861,0.9617052075361308,0.21206067537860734,0.18268952819654796,0.20393985582523563,Moderate,0
8928307723bffff,0.9404820487974529,0.9734680581369596,0.21654273363705684,0.20365455378318034,0.2107974344173346,Very High,0
89283077243ffff,0.9589629243851907,0.9546591657327841,0.1460512876792701,0.14005776994313562,0.13942920045009083,Low,0
89283077247ffff,0.8542291725295371,0.9660092773599498,0.13868348464049635,0.11846747832796396,0.13396953277932558,Low,0
8928307724bffff,0.9110526763433875,0.958424079518417,0.14307687263772506,0.1303505677394414,0.13712831995818542,Low,0
8928307724fffff,0.9689895298842972,0.9584959077420244,0.1505771068953716,0.1459076400218837,0.14432754075884704,Low,0
89283077253ffff,0.9733458293901542,0.9587043384245851,0.13860591637002365,0.13491149062756302,0.1328820933552569,Low,0
89283077257ffff,0.9709208177146054,0.9637270993777202,0.14012951923928404,0.1360546674057602,0.13504661511366964,Low,0
8928307725bffff,0.9568689312586329,0.9551794870908491,0.14604795673279333,0.139748752271415,0.13950201240269605,Low,0
89283077263ffff,0.9622837588602975,0.9708182728321946,0.21361826343353474,0.20556138549803105,0.20738451355195694,High,0
89283077267ffff,0.891518303744768,0.9744628614480852,0.21058810867495692,0.18774315343471645,0.20521029096633886,High,0
8928307726bffff,0.8741245404953337,0.968842370301708,0.2167248816639416,0.18944453759839852,0.20997224805465034,High,0
8928307726fffff,0.9506500122090547,0.9687787682524966,0.2180438026500225,0.2072833436513526,0.21123620655637926,Very High,0
89283077273ffff,0.9633948117753521,0.9744067391348781,0.21075376826082032,0.20303908690457917,0.2053598920914137,High,0
89283077277ffff,0.9437571142674163,0.9686924523656565,0.21207840576255088,0.2001505042208992,0.20543875097192418,High,0
8928307727bffff,0.9615730392103322,0.9732472861944509,0.14918178223808712,0.14344917974149138,0.14519076471286982,Low,0
89283077283ffff,0.9559256109399228,0.9703333607159018,0.14319830987484083,0.1368869318526716,0.1389500972696914,Low,0
89283077287ffff,0.9611008062824666,0.9701507542106071,0.1402569307218155,0.13480104920344094,0.1360703671230342,Low,0
8928307728bffff,0.861634255735008,0.9704652577164562,0.1475917969878285,0.1271701481502,0.14323271130062787,Low,0
8928307728fffff,0.9532081921322101,0.9670793556896641,0.14766789291124902,0.14075824523790448,0.142806570732661,Low,0
89283077293ffff,0.9471316934349758,0.9598978284514147,0.14011201369683804,0.13270452880327074,0.1344932176875497,Low,0
89283077297ffff,0.8885183463574832,0.9716501265667192,0.14318938617593932,0.12722639662098867,0.13912998520086228,Low,0
8928307729bffff,0.9012806600073564,0.9678133784324272,0.1475830046526475,0.1330137078392069,0.14283280633208742,Low,0
892830772a3ffff,0.9641458874497011,0.9672141676000107,0.2135643805324391,0.20590721919609414,0.206562494545695,High,0
892830772a7ffff,0.9573274501934368,0.9651556025679354,0.2150468955839298,0.20587029622137776,0.20755371608767167,High,0
892830772abffff,0.9575571261906507,0.9665107514248179,0.21658502401175567,0.20739253316862982,0.2093317543049642,High,0
892830772afffff,0.8917705717851221,0.9683535868805143,0.21506244325922813,0.19178635799478724,0.20825648833336066,High,0
892830772b3ffff,0.8713630509787148,0.9724757012647886,0.21363937571816627,0.18615745823496932,0.20775910171929537,High,0
892830772b7ffff,0.8584962092498162,0.9686209239804157,0.21206997277667128,0.182061267724484,0.20541541297944094,High,0
892830772bbffff,0.9103900493475185,0.9674937733796802,0.2151282367976209,0.19585060611423075,0.20813522957984762,High,0
892830772c3ffff,0.8799476455419277,0.9562128845315407,0.14605826810921968,0.1285236291346395,0.1396627978583981,Low,0
892830772c7ffff,0.9705147715065411,0.9676771792521369,0.13863419303846805,0.13454653217972254,0.134153144867361,Low,0
892830772cbffff,0.9682775642727512,0.9527029433803696,0.14306224905588572,0.13852396605521472,0.13629582576215782,Low,0
892830772cfffff,0.8945225925467335,0.9608046581149623,0.15053865965347146,0.13466023211173364,0.14463824542143833,Low,0
892830772d3ffff,0.9626699647957665,0.960006782920706,0.14008687595831262,0.13485742794713773,0.13448435111815168,Low,0
892830772d7ffff,0.9678409103356884,0.9620449703937598,0.1400932447734567,0.13558797355342275,0.1347760015204459,Low,0
892830772dbffff,0.9524976930263526,0.9532501328833124,0.14604384788498562,0.13910642819114036,0.1392163174031528,Low,0
89283077303ffff,0.9334946683907736,0.9586871749847325,0.21655474306173472,0.20215269806286323,0.20760825485539908,High,0
89283077307ffff,0.8419844964817007,0.9693116576071705,0.21063526680437206,0.1773516290615679,0.2041712196166745,Moderate,0
8928307730bffff,0.8317271150149783,0.9607529106603471,0.21060305134850454,0.17516426831144302,0.20233749457702627,Moderate,0
8928307730fffff,0.8848045126558056,0.9636311103988849,0.21955740699366505,0.19426538449500216,0.21157234789760535,Very High,0
89283077313ffff,0.9474466949280123,0.9701543328232805,0.2076304081990753,0.19671874401476794,0.2014335401401993,Moderate,0
89283077317ffff,0.9566273507176393,0.9669119700250643,0.21211181985329985,0.2029119682821594,0.20509345759995573,High,0
8928307731bffff,0.9394389458325403,0.9686258885231406,0.21952820510907162,0.20623334558817594,0.21264070272966473,Very High,0
89283077323ffff,0.9589748784400591,0.969111157878902,0.21657184950848674,0.20768696305593984,0.2098821958411449,High,0
89283077327ffff,0.8771074389889043,0.9701681364326231,0.2135777200053941,0.1873306070190205,0.20720629860116177,High,0
8928307732bffff,0.8799098749738675,0.9708146239354338,0.2151583634769209,0.18931996870655943,0.20887888572541036,High,0
8928307732fffff,0.9467205334438251,0.9689779228798002,0.2150915785270529,0.20363161396240592,0.20841899099008115,High,0
89283077333ffff,0.9576337417128404,0.9656408206405134,0.21211596735491312,0.20312940749512415,0.20482783678755465,High,0
89283077337ffff,0.8555065317377205,0.9666991111032701,0.212067676309927,0.1814252822535832,0.20500563418254245,High,0
8928307733bffff,0.9524098701775288,0.9687931526085634,0.21662909082072007,0.20631968426523808,0.2098687798429322,High,0
89283077343ffff,0.876273589317291,0.9700675498809159,0.21655040729289143,0.18975740266666324,0.21006852302832962,High,0
89283077347ffff,0.8339051653921673,0.9643577468926942,0.20757239677319644,0.17309569386200097,0.20017404886931606,Moderate,0
8928307734bffff,0.9536289083806175,0.9651964885802822,0.210616506672546,0.20084998934507908,0.20328631267738698,Moderate,0
8928307734fffff,0.9620447228121853,0.9747725659548083,0.21804316462661122,0.20976727587429989,0.21254249507198852,Very High,0
89283077353ffff,0.9557826359616571,0.9704301187759604,0.21056496672003389,0.2012543389328526,0.20433858566417865,High,0
89283077357ffff,0.9497030456302478,0.9646157792134534,0.2090624629983595,0.198547257836503,0.20166495064944634,Moderate,0
8928307735bffff,0.8687020282220153,0.9730718627375677,0.21952088663980923,0.19069823946109737,0.21360959807240162,Very High,0
89283077363ffff,0.6831601299007157,0.9260903014497756,0.22887180361559695,0.15635609108864232,0.21195595760372202,Very High,0
89283077367ffff,0.854704514930358,0.9625600996525994,0.21091415683254428,0.1802692821075052,0.2030175518188778,Moderate,0
8928307736bffff,0.8500132631447865,0.9596286109416331,0.21055252922352263,0.1789724424286745,0.20205223114901663,Moderate,0
8928307736fffff,0.8928510605222936,0.8865357341045943,0.17343349854317716,0.15485028310436738,0.15375499394930364,Low,0
89283077373ffff,0.7862954538054608,0.9416065594459159,0.18759268236534815,0.1475032733110451,0.176638500219266,Low,0
89283077377ffff,0.9490836922280588,0.9668746581195915,0.21219989641399983,0.20139546117901058,0.2051707022982988,High,0
8928307737bffff,0.9602298079412421,0.9636012634283484,0.21800286034933813,0.20933284472388639,0.21006783166361603,High,0
89283077383ffff,0.9546172872004716,0.9607466406060812,0.2165558242165781,0.20672793344109197,0.20805528061975845,High,0
89283077387ffff,0.9560571688378784,0.962664259176373,0.21057669064476459,0.2013233546810834,0.20271465389935459,Moderate,0
8928307738bffff,0.9595982952272597,0.9648812978265683,0.21356398991429004,0.2049356406436844,0.20606389975752032,High,0
8928307738fffff,0.8235988424850095,0.954995683014973,0.21953438171103917,0.1808082626628741,0.20965438680740364,High,0
89283077393ffff,0.874595045204966,0.968322242675824,0.2076059845117953,0.18157116540891508,0.201029492515384,Moderate,0
89283077397ffff,0.9433090990748739,0.9649460809362652,0.2120743690919809,0.2000516820450288,0.204640331322338,High,0
8928307739bffff,0.9469606481003183,0.9711415541186125,0.2180446914485622,0.2064797423289644,0.21175226052067003,Very High,0
892830773a3ffff,0.9468142962017783,0.9623794274191992,0.2165361937227796,0.20501956386184547,0.20838997813046145,High,0
892830773a7ffff,0.9531580449154164,0.9725617454175088,0.21360013617037843,0.20359468818582463,0.2077393212552808,High,0
892830773abffff,0.9603503402834896,0.9673999448121167,0.21506655166375593,0.20653923607388472,0.20805537021044973,High,0
892830773afffff,0.8686353745281068,0.9694025910066817,0.21505405056000382,0.18680355575197533,0.20847395381934963,High,0
892830773b3ffff,0.8331712812538041,0.9727440250089111,0.21209908681291822,0.1767148679126809,0.20631811940711253,High,0
892830773b7ffff,0.9486943183020552,0.9660531886264184,0.21208726393716876,0.20120598228142036,0.2048875775935547,High,0
892830773bbffff,0.9390484252789789,0.9611021368004816,0.21654840163404498,0.2033494355511298,0.20812513153120954,High,0
892830773c3ffff,0.8666486710307902,0.9690205358787096,0.216512794124175,0.18764052528887937,0.2098053437868048,High,0
892830773c7ffff,0.8700745329972579,0.9730461499525225,0.21579419781592513,0.18775703588820894,0.20997771336687898,High,0
892830773cbffff,0.9444881558013101,0.966596140024971,0.21056942010438912,0.1988803232625458,0.20353558868019903,Moderate,0
892830773cfffff,0.9585104284761385,0.970446165974292,0.21802741317451013,0.2089815492214438,0.2115838671924962,Very High,0
892830773d3ffff,0.9562417853535689,0.9713313988525176,0.21057928028209688,0.2013647069354219,0.20454226688576554,High,0
892830773d7ffff,0.9379449556160866,0.9680124622766774,0.20908322019246278,0.19610855168348795,0.2023951627992426,Moderate,0
892830773dbffff,0.8948226771780463,0.9663519176227434,0.2195187559066742,0.19643036085120427,0.21213237072457353,Very High,0
89283077403ffff,0.9420658790175831,0.9553209334517226,0.21356818455860105,0.20119529951638793,0.20402615742811253,Moderate,0
89283077407ffff,0.8135782554266149,0.9631936939265797,0.21360116558694392,0.17378126365531732,0.20573929570871152,High,0
8928307740bffff,0.850522462719087,0.965727371626696,0.21657221581856873,0.1841995343545387,0.20914971674983593,High,0
8928307740fffff,0.8884460673965641,0.9656747330541843,0.21361228085253797,0.18978299087104772,0.20627998228937006,High,0
89283077413ffff,0.8562786543582668,0.9711233513271484,0.21509938995277855,0.1841850161820493,0.20888804043936748,High,0
89283077417ffff,0.9500923079395723,0.971101796386795,0.2121616200201838,0.201573123221175,0.20603053032593308,High,0
8928307741bffff,0.9539295635876976,0.9572449142557247,0.2166022059155271,0.2066232477611314,0.20734136002920955,High,0
89283077423ffff,0.954735111731869,0.9702565581897388,0.2150627511601183,0.2053279597582187,0.20866604473543263,High,0
89283077427ffff,0.9560023127420201,0.9696088024941858,0.2150918844137134,0.20562833895154928,0.2085549844725985,High,0
8928307742bffff,0.9482709953016886,0.9601922951776946,0.21355472230147382,0.2025077490681943,0.20505359895268735,High,0
8928307742fffff,0.8693364188171724,0.9677835050075569,0.21509507091718105,0.1869899786563679,0.2081654616420785,High,0
89283077433ffff,0.887990983113103,0.9681992349027645,0.21067006448753156,0.18707311767678395,0.2039705952537441,Moderate,0
89283077437ffff,0.9510639846126191,0.9721439944492088,0.21066257268957267,0.2003535857908905,0.204794354895388,High,0
8928307743bffff,0.9449820405607081,0.9620787262194835,0.21952648385319745,0.20744858466871188,0.21120175995692622,Very High,0
89283077443ffff,0.9634793127519562,0.9732303772610069,0.14482695921815195,0.13953777913546062,0.1409499961574465,Low,0
89283077447ffff,0.8824090429612933,0.9595539787869872,0.21070885390839122,0.18593139812077447,0.20218651913344282,Moderate,0
8928307744bffff,0.907922201710622,0.9748880310931172,0.14757224920728873,0.13398412141167018,0.14386641947367654,Low,0
8928307744fffff,0.9723577749650995,0.972887312450347,0.14641727405871002,0.14236997482018246,0.1424475082552843,Low,0
89283077453ffff,0.97031519188199,0.9724437153242583,0.14021925645308378,0.13605687473082395,0.13635533470524178,Low,0
89283077457ffff,0.9494519800111672,0.9655985182241036,0.21377200562200044,0.20296625400876667,0.20641793186639837,High,0
8928307745bffff,0.883054294798217,0.971295498762894,0.14608845028128875,0.1290040334413078,0.1418950541794626,Low,0
89283077463ffff,0.953656695726202,0.9632730291321544,0.21357855444430413,0.2036806185093338,0.2057344610972316,High,0
89283077467ffff,0.8925361741726684,0.9660744362463498,0.21508484683081747,0.1919710063128922,0.20778797214721448,High,0
8928307746bffff,0.8748776596438783,0.9645757727552685,0.2166929285520739,0.18957980219301654,0.20901674900871886,High,0
8928307746fffff,0.8588992379344388,0.9642042644863676,0.21360335829183724,0.18346376165709588,0.20595726897359898,High,0
89283077473ffff,0.9548393294304158,0.9655400121620947,0.2136176907091344,0.20397057255118384,0.2062564276853362,High,0
89283077477ffff,0.9626346520405696,0.9651172935367549,0.21207342636398901,0.20414922899494994,0.20467573128347935,High,0
8928307747bffff,0.9472157195760709,0.956661653686539,0.2151327862015513,0.20377715688630743,0.2058092870097687,High,0
89283077483ffff,0.9445243556057311,0.9652895365829451,0.14182173075771748,0.1339540788548226,0.13689903276050833,Low,0
89283077487ffff,0.8505406200534067,0.9698297507211876,0.1435362769441207,0.12208343399220992,0.1392057516881639,Low,0
8928307748bffff,0.9528923415668662,0.9708167358609252,0.21681400380737287,0.20660040377249497,0.21048666346521194,Very High,0
8928307748fffff,0.9592290941692281,0.9698400569842376,0.21544880313101367,0.2066647602672066,0.20895087950576807,High,0
89283077493ffff,0.955522460530234,0.9635842366666116,0.14461636875698794,0.1381841885076248,0.13935005329819944,Low,0
89283077497ffff,0.87350112857313,0.9657257946522486,0.14014984996238225,0.12242105211149573,0.135346325225315,Low,0
8928307749bffff,0.9549683117022223,0.9695631971687817,0.14633588802366304,0.13974613592740295,0.14188189145275557,Low,0
892830774a3ffff,0.9591903635834559,0.9654526360959771,0.21522982739050273,0.20644637638870075,0.207794204220643,High,0
892830774a7ffff,0.9648022015586931,0.9749029753466473,0.2136781394004627,0.20615713931853175,0.20831545386804676,High,0
892830774abffff,0.9355632592811212,0.9625062685679319,0.21359001550432394,0.1998269710551305,0.20558172882643355,High,0
892830774afffff,0.9403064275828411,0.9675100939163841,0.21512687463750912,0.2022851829674579,0.20813742268447463,High,0
892830774b3ffff,0.9654305931139363,0.9701450073175166,0.14067120997503654,0.1358082896802546,0.13647147203059576,Low,0
892830774b7ffff,0.8566298924246147,0.967347178108594,0.14100656115215898,0.1207904353109388,0.1364022990253379,Low,0
892830774bbffff,0.861798931443181,0.9625101845083066,0.21968625786167173,0.18932538227793982,0.21145026058837707,Very High,0
892830774c3ffff,0.8712451576336269,0.9748275244077698,0.14338097902797514,0.12491998367489195,0.13977172483300337,Low,0
892830774c7ffff,0.937019220958662,0.9613285354472645,0.20770764233244554,0.19462605320550852,0.1996752836046541,Moderate,0
892830774cbffff,0.9605408211095894,0.9684191248933509,0.14612985455696553,0.14036369048477254,0.1415149458708492,Low,0
892830774cfffff,0.9649864366332112,0.9712438708982201,0.21994260846756974,0.21224163400893367,0.21361791042349407,Very High,0
892830774d3ffff,0.9600519335303006,0.9744907735188573,0.14051345465196086,0.13490021382563724,0.1369290651135962,Low,0
892830774d7ffff,0.8544189552936677,0.9705988791766854,0.21367072946006088,0.18256432144210114,0.20738857052679988,High,0
892830774dbffff,0.8749262636825879,0.9711822814357461,0.1446449538452376,0.1265536690283541,0.14047661627358604,Low,0
89283077503ffff,0.9065243022990557,0.9704510897032359,0.21688949739860014,0.19661560030525885,0.21048064909565867,Very High,0
89283077507ffff,0.8268837665308112,0.9535576685395147,0.21287981679660917,0.17602686473116924,0.20299318178369366,Moderate,0
8928307750bffff,0.7566402177128522,0.9595849793835688,0.2152342108046318,0.16285486012247052,0.2065355157376013,High,0
8928307750fffff,0.9331997452975358,0.9781177180098866,0.21682660664607234,0.20234253409584368,0.2120819456964836,Very High,0
89283077513ffff,0.9541755799000705,0.9645595120242214,0.21231222527183702,0.20258314066862948,0.2047877764049797,High,0
89283077517ffff,0.9566298924537195,0.934372450343505,0.2125174423869558,0.20330053805517306,0.19857044338383456,Moderate,0
8928307751bffff,0.9384581986871185,0.9755929628330354,0.21667323243255987,0.2033387714123755,0.21138488079549203,Very High,0
